DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID6041682,Bromophenol blue,115-39-9,C19H10Br4O5S,665.698247,95,385,25,Inactive,0,-6.353652198461523,0.2580761125163682,5.7400653091329135,0.7589168337280581
DTXSID9037749,5-Chlorosalicylanilide,4638-48-6,C13H10ClNO2,247.040006,126,366,34,Inactive,0,-7.024276893622871,0.2853159123792916,6.911649610631256,0.8395817132632967
DTXSID8020466,"N,N'-Diethylthiourea",105-55-5,C5H12N2S,132.072120,2,358,1,Inactive,0,-6.805528848974895,0.2764306849195675,0.1460500479687196,-0.835498296050604
DTXSID0044571,3-Isopropylphenol,618-45-1,C9H12O,136.088815,12,375,3,Inactive,0,-3.361058453561604,0.13652130657159514,0.002290000010203886,-2.640164515724963
DTXSID6041422,7-(Dimethylamino)-4-methylcoumarin,87-01-4,C12H13NO2,203.094629,96,409,23,Inactive,0,6.536415674266845,0.26549969912018606,6.551423783794345,0.8163356930070684
DTXSID5020366,Cyproterone acetate,427-51-0,C24H29ClO4,416.175437,176,698,25,Inactive,0,3.2008059990321867,0.13001208491539992,0.08234528385281563,-1.0843612690546385
DTXSID4022153,Tetrabutyltin,1461-25-2,C16H36Sn,348.183903,187,377,50,Inactive,0,3.654340621423551,0.14843400172518123,0.035700110822446965,-1.447330435722471
DTXSID1041267,1-Ethoxy-2-propanol,1569-02-4,C5H12O2,104.083730,4,357,1,Inactive,0,-5.444512885321519,0.22114819573052552,0.25492490244761246,-0.5935877382171466
DTXSID4029698,Sodium persulfate,7775-27-1,Na2O8S2,237.882998,6,362,2,Inactive,0,-7.571272170925952,0.30753406507662906,1.2658418733526253,0.1023794577986318
DTXSID6021373,Triamterene,396-01-0,C12H11N7,253.107593,64,256,25,Inactive,0,8.999584647710646,0.3655500407632547,0.08997083473740089,-1.0458982501758585
DTXSID5042089,Lauryl thiocyanate,765-15-1,C13H25NS,227.170771,7,247,3,Inactive,0,4.001140288180773,0.16252049985618494,0.1890140692464492,-0.7235058679501113
DTXSID6020014,Dehydroacetic acid,520-45-6,C8H8O4,168.042259,2,362,1,Inactive,0,8.049460397715006,0.32695737544459297,6.395014980798424,0.8058415661830025
DTXSID5033836,4-Nonylphenol,104-40-5,C15H24O,220.182715,211,648,33,Inactive,0,12.796160479760552,0.5197614298988272,6.403780649758928,0.8064364475085348
DTXSID1032648,Z-Tetrachlorvinphos,22248-79-9,C10H9Cl4O4P,363.899257,144,515,28,Inactive,0,16.213269003365294,0.65855940880488,6.3066398889722,0.7997980333562119
DTXSID0021127,Phenoxybenzamine hydrochloride,63-92-3,C18H23Cl2NO,339.115670,79,264,30,Inactive,0,-6.1642974582671854,0.2503847983384007,1.039863069108267,0.016976154446901513
DTXSID4044161,Antimony trichloride,10025-91-9,Cl3Sb,225.810370,53,334,16,Inactive,0,-6.861320309293093,0.2786968529030807,0.11098653490862675,-0.9547297074259663
DTXSID9044615,Ethylene acrylate,2274-11-5,C8H10O4,170.057909,59,331,18,Inactive,0,4.243616772974809,0.17236954204760857,0.10580370787118033,-0.9754991122651391
DTXSID7023194,Lamivudine,134678-17-4,C8H11N3O3S,229.052112,1,332,0,Inactive,0,-18.117872248472533,0.7359216228559349,6.48664749030329,0.8120202973173303
DTXSID6047446,Fipexide hydrochloride,34161-23-4,C20H22Cl2N2O4,424.095663,63,329,19,Inactive,0,3.0608016422737183,0.12432531154490772,0.08017836273118573,-1.0959428164326086
DTXSID8047187,Citronellyl propionate,141-14-0,C13H24O2,212.177630,13,331,4,Inactive,0,5.913353576606258,0.24019182279993773,6.17808739825008,0.790854047751327
DTXSID0037734,2-Bromohexadecanoic acid,18263-25-7,C16H31BrO2,334.150743,88,332,27,Inactive,0,-3.288511507070374,0.13357455510636335,0.14337352681630736,-0.8435310315062681
DTXSID7040283,Chlorfenethol,80-06-8,C14H12Cl2O,266.026520,77,259,30,Inactive,0,2.7399647056135112,0.11129338175419998,0.2508518440704416,-0.6005827020244165
DTXSID7041629,"2,2'-Dibenzoylaminodiphenyl disulfide",135-57-9,C26H20N2O2S2,456.096620,175,457,38,Inactive,0,6.397302948335514,0.25984914249723995,5.317411617308538,0.7257002800633996
DTXSID8040725,4-Chloromercuribenzoic acid,59-85-8,C7H5ClHgO2,357.968450,110,329,33,Inactive,0,5.189466642288751,0.2107885882389887,0.11010763536749836,-0.9581825640164776
DTXSID7044504,Cadmium dinitrate,10325-94-7,CdN2O6,237.879001,122,329,37,Inactive,0,4.18887218083723,0.1701458963271863,0.05467711872831818,-1.2621943791327734
DTXSID4026181,Tribromsalan,87-10-5,C13H8Br3NO2,446.810518,130,330,39,Inactive,0,1.6277635641012744,0.06611738880210741,0.05863392138068397,-1.2318510596435743
DTXSID4041995,Fuberidazole,3878-19-1,C11H8N2O,184.063663,23,247,9,Inactive,0,6.227511258958799,0.2529524509939594,1.1011992125693832,0.041865892171988245
DTXSID9033187,Amitriptyline hydrochloride,549-18-8,C20H24ClN,313.159727,88,334,26,Inactive,0,8.784814522676369,0.35682639061335797,6.134420668442005,0.7877735544503145
DTXSID2021650,Pyruvic acid,127-17-3,C3H4O3,88.016044,4,334,1,Inactive,0,-6.446258848163511,0.2618376599542404,6.145898145356388,0.7885853585112766
DTXSID9044613,"1,1'-Diazene-1,2-diyldicyclohexanecarbonitrile",2094-98-6,C14H20N4,244.168797,6,247,2,Inactive,0,-6.054327329393581,0.24591797162737988,9.398674547990462,0.9730666113569805
DTXSID2023775,Diphenylhydantoin sodium,630-93-3,C15H11N2NaO2,274.071822,6,247,2,Inactive,0,6.636070613987572,0.26954753784865876,6.451183996508897,0.8096394287377857
DTXSID3047132,3-(Methylthio)propyl isothiocyanate,505-79-3,C5H9NS2,147.017642,27,247,11,Inactive,0,-3.5382280523405045,0.14371767802548346,0.4230378560023565,-0.3736207675722306
DTXSID4044589,5-Methoxy-5-oxopentanoic acid,1501-27-5,C6H10O4,146.057909,0,247,0,Inactive,0,-10.0664532138731,0.4088846904294399,6.271892062829205,0.7973985756774932
DTXSID3026560,3-Hydroxy-2-naphthoic acid,92-70-6,C11H8O3,188.047344,16,334,5,Inactive,0,-5.328288691035639,0.2164273379774194,1.8072965140488897,0.2570294109178641
DTXSID1041683,Bromofos,2104-96-3,C8H8BrCl2O3PS,363.849221,33,252,13,Inactive,0,1.823983902031589,0.07408757357582946,0.05418652596238897,-1.2661086918318323
DTXSID1022217,"2,4,5-Trimethoxybenzaldehyde",4460-86-0,C10H12O4,196.073559,8,329,2,Inactive,0,-2.5843642209591655,0.10497311634921291,6.022868177176908,0.7798033578491178
DTXSID8044915,"3-Methyl-3,4-dihydro-2H-1,4-benzoxazine",32329-20-7,C9H11NO,149.084064,2,247,1,Inactive,0,2.6940189786140176,0.10942713313995589,0.05576191090805821,-1.2536623517930268
DTXSID2021577,"1,3-Dichloropropanone",534-07-6,C3H4Cl2O,125.963920,108,331,33,Inactive,0,4.910314615076453,0.1994498388498645,0.14863217953141739,-0.8278871536982694
DTXSID1035783,S-Methoprene,65733-16-6,C19H34O3,310.250795,128,445,29,Inactive,0,-5.000354914523227,0.20310714487247927,0.12256386563639662,-0.9116375499464505
DTXSID1044982,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,70693-59-3,C13H20N2O2S,268.124549,22,259,8,Inactive,0,3.7811417743382645,0.1535844801562711,0.45069102042616815,-0.3461210947318057
DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate",40220-08-4,C18H21N3O9,423.127779,146,329,44,Inactive,0,6.5718921527094585,0.266940702082932,0.8445024577217526,-0.07339908218125904
DTXSID2045072,"2,4,5-Trichlorobenzenesulfonic acid",6378-25-2,C6H3Cl3O3S,259.886848,9,247,4,Inactive,0,-6.966619237619586,0.28297394224096123,6.567175002061551,0.8173785895199663
DTXSID8042509,"2-Isovaleryl-1,3-indanedione",83-28-3,C14H14O3,230.094294,32,247,13,Inactive,0,13.235402380629237,0.5376027971455171,6.349743170623747,0.8027561596484167
DTXSID0027771,"N-(1-Methylheptyl)-N'-phenyl-1,4-benzenediamine",15233-47-3,C20H28N2,296.225249,101,329,31,Inactive,0,10.10315221749207,0.4103753505869949,0.21915460222123817,-0.6592494047804913
DTXSID2024458,2-Aminoanthracene,613-13-8,C14H11N,193.089149,74,329,22,Inactive,0,4.91209490437686,0.1995221516122651,0.1842054359313784,-0.7346975578516152
DTXSID5044786,2-Benzyl-2-(dimethylamino)-1-[4-(morpholin-4-yl)phenyl]butan-1-one,119313-12-1,C23H30N2O2,366.230728,61,331,18,Inactive,0,-6.531107904321267,0.2652841052238098,0.06334634479606871,-1.1982784396707642
DTXSID9042124,Mercuric iodide,7774-29-0,HgI2,455.779580,155,247,63,Inactive,0,9.559335650198996,0.3882863124676317,0.18298282695212867,-0.737589667154234
DTXSID9027522,Octrizole,3147-75-9,C20H25N3O,323.199762,94,589,16,Inactive,0,-8.495934481830947,0.3450925034573993,6.148775303621769,0.7887886227925465
DTXSID2020266,Chloranil,118-75-2,C6Cl4O2,243.865240,251,452,56,Inactive,0,8.265487400589546,0.33573207814454925,0.07510207048241133,-1.1243480898042066
DTXSID7041910,Edifenphos,17109-49-8,C14H15O2PS2,310.025109,28,247,11,Inactive,0,6.390927363863364,0.2595901755276613,0.09929505682903408,-1.0030723712962524
DTXSID3042477,Tolnaftate,2398-96-1,C19H17NOS,307.103085,56,332,17,Inactive,0,11.176861218591498,0.4539878487726321,6.379595721984466,0.8047931581452467
DTXSID2044507,Maprotiline hydrochloride,10347-81-6,C20H24ClN,313.159727,147,332,44,Inactive,0,7.698810318680685,0.31271447916634737,0.06018634274963045,-1.2205020459742806
DTXSID1025930,Pindone,83-26-1,C14H14O3,230.094294,78,331,24,Inactive,0,-4.767078075552017,0.19363177891581354,0.6272575691741938,-0.20255408931067972
DTXSID9020740,Indomethacin,53-86-1,C19H16ClNO4,357.076786,45,644,7,Inactive,0,4.275528009279949,0.1736657300594761,0.06376409108952685,-1.1954238264832155
DTXSID3027403,Tributyltin chloride,1461-22-9,C12H27ClSn,326.082331,557,828,67,Inactive,0,3.761690425217046,0.15279439464205014,0.05929642281958365,-1.2269715055661794
DTXSID1026031,Sodium dodecyl sulfate,151-21-3,C12H25NaO4S,288.137125,168,681,25,Inactive,0,23.557531659696103,0.9568726775267561,6.17825362468844,0.7908657326384302
DTXSID7021237,Reserpine,50-55-5,C33H40N2O9,608.273381,262,688,38,Inactive,0,-3.4645662558742165,0.14072564297553303,0.05535515955066829,-1.2568418931239689
DTXSID5025607,"1,2-Dimethoxy-4-(2-propen-1-yl)benzene",93-15-2,C11H14O2,178.099380,18,604,3,Inactive,0,11.325667941361537,0.4600321614496924,6.3470621056415135,0.8025727478815385
DTXSID4026684,2-(Phenylmethylene)octanal,101-86-0,C15H20O,216.151415,85,602,14,Inactive,0,-14.466860648829833,0.587622841154269,1.8838772502338985,0.2750526015976186
DTXSID8031863,Perfluorononanoic acid,375-95-1,C9HF17O2,463.970508,239,764,31,Inactive,0,-10.235074904267059,0.41573385827550946,6.38380842718234,0.805079845719561
DTXSID3024869,Cumene hydroperoxide,80-15-9,C9H12O2,152.083730,63,622,10,Inactive,0,11.220431640084449,0.4557576159314834,0.1403728863327128,-0.8527167700783072
DTXSID6020068,2-Aminoanthraquinone,117-79-3,C14H9NO2,223.063329,111,650,17,Inactive,0,-4.4734618254942085,0.1817055138292699,6.451067524937583,0.8096315877868265
DTXSID1047362,SSR150106,NOCAS_47362,C17H17NO3,283.120843,260,680,38,Inactive,0,11.409939026651898,0.46345513038314107,6.044141370818368,0.7813346138152818
DTXSID4020240,Caprolactam,105-60-2,C6H11NO,113.084064,24,585,4,Inactive,0,9.242065765401842,0.37539927113622357,0.08308359705958612,-1.0804847091842193
DTXSID0022777,Celecoxib,169590-42-5,C17H14F3N3O2S,381.075882,266,645,41,Inactive,0,-3.8256450032263487,0.15539213659497952,0.46638181200960593,-0.33125839456526196
DTXSID4024359,"2,4,5-Trichlorophenol",95-95-4,C6H3Cl3O,195.924948,159,661,24,Inactive,0,10.95520141074006,0.4449843497260088,6.414655860827015,0.8071733619186038
DTXSID7020267,Chlordane,57-74-9,C10H6Cl8,405.797772,307,649,47,Inactive,0,7.275226173685767,0.2955091071929919,0.114576595470474,-0.9409040865230749
DTXSID0021464,Ziram,137-30-4,C6H12N2S4Zn,303.917475,379,642,59,Inactive,0,6.147491024105419,0.24970214542347072,0.02806421174301932,-1.551847151572393
DTXSID8026727,Geraniol,106-24-1,C10H18O,154.135765,13,588,2,Inactive,0,-6.067717489263769,0.24646186044869556,0.2043524120013952,-0.689620231880872
DTXSID2021993,Dibenzofuran,132-64-9,C12H8O,168.057515,11,589,2,Inactive,0,-3.9637780065948687,0.1610028983121837,0.002290000120430644,-2.6401644948206524
DTXSID9026974,"2,4-Di-tert-pentylphenol",120-95-6,C16H26O,234.198365,292,630,46,Inactive,0,6.038476486955259,0.24527413345858906,0.27226943728274633,-0.5650011062340285
DTXSID8037752,Diphenyl isophthalate,744-45-6,C20H14O4,318.089209,30,636,5,Inactive,0,19.141816825247854,0.7775127624953346,6.59328475464152,0.8191018327130581
DTXSID0047325,SB413217A,NOCAS_47325,C30H36ClFN4O2,538.251082,104,640,16,Inactive,0,-4.098713553043014,0.16648378397917715,0.35649208180228065,-0.44795011200500906
DTXSID4020161,Biphenyl,92-52-4,C12H10,154.078250,13,613,2,Inactive,0,2.8835264653774377,0.11712465166142816,0.0614084086353338,-1.2117721569713273
DTXSID0040707,4-Pentylaniline,33228-44-3,C11H17N,163.136100,53,613,9,Inactive,0,3.0807706142564175,0.1251364221470101,0.00010099258988758718,-3.9957104904647975
DTXSID7041097,1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide,85532-75-8,C21H21ClN2O,352.134241,133,642,21,Inactive,0,6.36942389893745,0.2587167360537386,0.038098682920625335,-1.419090037715237
DTXSID1047283,CP-728663,368832-42-2,C26H33N3O2,419.257277,148,647,23,Inactive,0,13.970187169735098,0.567448686719787,6.423043471149396,0.8077408613285048
DTXSID9021928,Ethylene glycol monoethyl ether acetate,111-15-9,C6H12O3,132.078644,2,606,0,Inactive,0,9.734194813479126,0.3953888373915059,6.265495758586748,0.7969554403262298
DTXSID5020283,"4-Chloro-1,2-diaminobenzene",95-83-0,C6H7ClN2,142.029776,213,634,34,Inactive,0,-5.285057477786172,0.21467134896412557,0.26093846298364903,-0.5834619000857861
DTXSID8024105,Fluorene,86-73-7,C13H10,166.078250,19,627,3,Inactive,0,-5.568424043751238,0.2261812867884032,0.8285376101337752,-0.08168777269686937
DTXSID9047542,Picoxystrobin,117428-22-5,C18H16F3NO4,367.103142,307,694,44,Inactive,0,13.180838893954917,0.5353865076656401,6.494146022353045,0.8125220496101532
DTXSID6022422,"4,4'-Diaminobiphenyl methane",101-77-9,C13H14N2,198.115698,44,611,7,Inactive,0,2.184099982542904,0.08871496506815817,0.24809253658684188,-0.6053863004916153
DTXSID6034186,Spironolactone,52-01-7,C24H32O4S,416.202131,219,692,32,Inactive,0,1.3428712053716656,0.05454547549461488,0.00046059633010751193,-3.3366795266853053
DTXSID9047253,CP-401387,199171-88-5,C23H29N3O2,379.225977,227,608,37,Inactive,0,-5.2438595398449666,0.21299794863696705,0.0758817396133345,-1.1198627213282926
DTXSID2026529,2-tert-Butyl-5-methylphenol,88-60-8,C11H16O,164.120115,119,623,19,Inactive,0,5.429306772295125,0.2205305455328508,0.08548315698031023,-1.0681194472729356
DTXSID5047328,"Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",NOCAS_47328,C18H13F6KN4O3,486.052891,306,636,48,Inactive,0,2.9251337667108146,0.11881467973426084,0.07239632951001351,-1.1402834519514173
DTXSID6020143,Benzoic acid,65-85-0,C7H6O2,122.036779,10,611,2,Inactive,0,-3.774050081317912,0.1532964258988638,0.2931360060268728,-0.5329308336994577
DTXSID5020653,Gentian Violet,548-62-9,C25H30ClN3,407.212826,489,724,68,Inactive,0,19.64523041768395,0.7979606905319474,5.95849507391615,0.7751365846355678
DTXSID3023556,Retinol,68-26-8,C20H30O,286.229666,162,656,25,Inactive,0,-7.700429577484689,0.31278025110416235,0.09954789250825305,-1.001967929827679
DTXSID1020439,"2,4-Dichlorophenol",120-83-2,C6H4Cl2O,161.963920,21,605,3,Inactive,0,-4.473857866831987,0.18172160045246818,0.1287565579249193,-0.8902306419133816
DTXSID6023652,6-Thioguanine,154-42-7,C5H5N5S,167.026566,168,640,26,Inactive,0,3.852256197770055,0.15647304461807204,6.4184157616701265,0.8074278456904433
DTXSID6027268,Pentadecane,629-62-9,C15H32,212.250401,9,580,2,Inactive,0,-5.698134915940714,0.23144995378498093,6.469176077432944,0.810848971888183
DTXSID2021575,Dalapon,75-99-0,C3H4Cl2O2,141.958835,4,606,1,Inactive,0,-11.004407504171123,0.4469830296833224,0.8053850634963299,-0.09399642898892284
DTXSID2021864,"2,4-Dimethylphenol",105-67-9,C8H10O,122.073165,18,616,3,Inactive,0,2.0378819722482895,0.08277580212722008,0.0526409491684604,-1.2786762885637748
DTXSID0044860,6-Methylpyridin-2-amine,1824-81-3,C6H8N2,108.068748,0,331,0,Inactive,1.8239475126846096e-20,-4.812242380562227,0.1954662873052342,0.7432897392331137,-0.12884186238768225
DTXSID4047385,SAR377142,NOCAS_47385,C28H37ClN6O6,588.246311,115,613,19,Inactive,1.0167681443320128e-19,-5.363641386167968,0.21786331304211323,0.8333973532561156,-0.07914788313010779
DTXSID1022479,2-Ethylphenol,90-00-6,C8H10O,122.073165,16,361,4,Inactive,2.831271549912477e-19,-6.574592858946164,0.2670504008427707,6.123549667541204,0.7870032447151246
DTXSID7025217,(2-Dodecenyl)succinic anhydride,19780-11-1,C16H26O3,266.188195,27,372,7,Inactive,5.837257067223692e-19,-13.890583530421448,0.564215302654289,6.093323551168664,0.7848542394664083
DTXSID9029146,4-Methylmorpholine,109-02-4,C5H11NO,101.084064,4,359,1,Inactive,5.994583132596067e-19,-4.390387496113727,0.17833115538050076,0.07097792567112696,-1.1488766970530504
DTXSID1025221,tert-Dodecanethiol,25103-58-6,C12H26S,202.175522,8,331,2,Inactive,8.649588160219858e-19,-8.672015630101699,0.35224466363452345,1.36265385782539,0.13438555009151126
DTXSID7024827,Chlorpromazine hydrochloride,69-09-0,C17H20Cl2N2S,354.072425,415,742,56,Inactive,8.916073599393126e-19,-8.197409346804822,0.33296684660217807,6.623453803728533,0.8210845116078767
DTXSID8044549,Potassium dicyanoaurate,13967-50-5,C2AuKN2,287.936423,133,247,54,Inactive,9.21048055338097e-19,-5.222195319251274,0.21211797950159778,0.39821278223630857,-0.39988480366169976
DTXSID0026915,1-Undecanol,112-42-5,C11H24O,172.182715,56,603,9,Inactive,9.844429376765682e-19,-3.2665075445820797,0.1326807861493043,0.1636101545975026,-0.7861897449874298
DTXSID4044872,Bis[4-(glycidyloxy)phenyl]methane,2095-03-6,C19H20O4,312.136159,85,332,26,Inactive,1.0292349438643394e-18,-4.808159524828054,0.1953004476427963,1.343436093381258,0.12821701207771308
DTXSID5040708,4-Hexylaniline,33228-45-4,C12H19N,177.151750,51,368,14,Inactive,1.850326482779168e-18,-3.3720676496904094,0.13696848410824725,44.26740517886742,1.646084065698591
DTXSID0047290,UK-416244,402910-27-4,C17H22N2O3S2,366.107185,150,664,23,Inactive,2.279020500231436e-18,-4.391131619813031,0.1783613806030262,0.7813834806917461,-0.10713577447833787
DTXSID9040265,Dinitramine,29091-05-2,C11H13F3N4O4,322.088889,63,247,26,Inactive,4.0042021131970845e-18,-13.773778761960127,0.5594708628224752,2.3637626278612895,0.3736038619782478
DTXSID1024126,Heptachlor epoxide B,1024-57-3,C10H5Cl7O,385.816009,193,642,30,Inactive,4.349814536962145e-18,-8.487377186500837,0.3447449185655187,0.892239575562369,-0.04951851740109108
DTXSID0028038,3-Iodo-2-propynyl-N-butylcarbamate,55406-53-6,C8H12INO2,280.991270,324,800,40,Inactive,5.168911443266492e-18,-17.78107971465153,0.7222415999119487,6.178429402692093,0.7908780886107996
DTXSID3047681,"3,4-Hexanedione",4437-51-8,C6H10O2,114.068080,8,247,3,Inactive,7.737145358936433e-18,-7.200027335725509,0.29245463975279573,0.1501453736643508,-0.8234880449035453
DTXSID4024018,Dicamba,1918-00-9,C8H6Cl2O3,219.969400,7,648,1,Inactive,9.386840688229231e-18,-12.310963260121156,0.5000534244340953,6.534797538944021,0.8152321368161062
DTXSID3047342,SR125047,NOCAS_47342,C22H27Cl2NO,391.146970,331,705,47,Inactive,1.0007306065509431e-17,-8.146280677659279,0.33089007441524404,6.220384876108435,0.793817256780682
DTXSID5029265,"4'-Chloro-2',5'-dimethoxyacetoacetanilide",4433-79-8,C12H14ClNO4,271.061136,26,329,8,Inactive,1.0675251657259912e-17,-6.226382532706881,0.25290660377505425,0.1497141114731953,-0.8247372628092178
DTXSID2032554,Flumiclorac-pentyl,87546-18-7,C21H23ClFNO5,423.124879,63,678,9,Inactive,1.494057239380396e-17,-8.783290218894603,0.35676447561045815,0.5470641096253176,-0.2619617763630214
DTXSID1027479,2-(2H-Benzotriazol-2-yl)-4-methylphenol,2440-22-4,C13H11N3O,225.090212,42,482,9,Inactive,1.667714490733772e-17,-8.730188429158094,0.35460755813452544,2.106080480229024,0.32347496298030415
DTXSID7037262,Pregnenolone carbonitrile,1434-54-4,C22H31NO2,341.235479,28,374,7,Inactive,2.0854727055336544e-17,-7.860182916800053,0.3192691994261999,0.06128958349280968,-1.2126133299839816
DTXSID8024238,Oryzalin,19044-88-3,C12H18N4O6S,346.094705,336,815,41,Inactive,2.0926328906800952e-17,-14.935863481312039,0.6066730541633287,6.174881494290704,0.7906286272159984
DTXSID7027047,Isomethyl-alpha-ionone,127-51-5,C14H22O,206.167065,29,640,5,Inactive,2.951063304823846e-17,-6.631359857602849,0.2693561937749187,0.6576804522967756,-0.18198506613193374
DTXSID7029871,Clotrimazole,23593-75-1,C22H17ClN2,344.108026,395,653,60,Inactive,3.187267944219891e-17,-6.909173897142352,0.2806405960505397,0.2284185567224018,-0.6412686169114236
